DATE,STAR,LIKE,REVIEW
20210306,별표 5개 만점에 1개를 받았습니다.,178,오프라인 했는데 자꾸 온라인되서 콜이옴! 그리고 기본 거리가 대부분 4킬로 이상들이 너무 많이 잡힘! 오지로 배송가고 올때는 빈콜이 허다.. 기본료도 확떨어지고 그렇다고 거리멀다고 추가 운임도 거의 쥐꼬리임. 음식점에 목적지까지 왕복 12킬로가 훌쩍 넘는데도 배송비는 5천원도 안될때가 너무 많네요.
20210408,별표 5개 만점에 2개를 받았습니다.,75,"저녁에 가게를 해서 낮 피크때 잠깐 하는데, 다른 기사님들 말씀처럼 거리책정이 직선으로 되다 보니 다리 건너서 가야하는 ㄷ자 경로인데도 ㅣ직선 거리로 잡아서 금액 책정되니 짜증날때가 있네요... 제발 네비 예상소요시간으로 금액 책정되는걸로 바꼈으면 하는 간절한 바램이네요. 그리고 지하주차장 들어가면 위치 인식이 안되면 그 위치 그대로 기다리면 될텐데, 왜 수킬로미터 떨어진 제 가게로 위치가 튀는지 ㅡㅡ 거기 기준으로 해서 콜 잡히면 대박 짜증. 배달하는 횟수가 몇회 안되니까 수락률 떨어질까봐 거부도 못하고... 진짜 개선이 많이 필요한듯 합니다 제발. . . 아, 그리고 추가인데 왜 한콜 받고 나면 금액이 계속 떨어질까요... 첫콜 금액 높게 유혹해서 열어 놓으면 후려치려는건가요... 참..."
20210307,별표 5개 만점에 1개를 받았습니다.,74,그냥 가끔 소소하게 벌려고 시작했는데 배달 위치 잘 안보여서 보려고 하면 수락 할때까지 화면 가려져서 잘 보이지도 않고 그렇게 거리 보다가 자동으로 다른사람한테 넘어가서 수락률도 떨어지고..이것저것 불편했는데 이제 최소 배달금액까지 떨어졌네요..
20210326,별표 5개 만점에 1개를 받았습니다.,145,일은 하고 있지만 길안내 꽁수가 확실히 보이고(총 거리 차이 많이남 최단거리로 진행해도) 또한 단가를 내리면서 자동자로 일하는 저같은 모든 분은 최저 시급도 안될겁니다. 길안내 제발 정문 방문자출입 가능한곳으로 지정 해 주시지요. 대면을 하지도 않는데 평가에 .옷차림 말투 불친절하다는 고객의 평가로 나를 평가 받는게 아주 말이 안됩니다. 쿠팡 이츠는 이러면 안되지요
20210326,별표 5개 만점에 1개를 받았습니다.,86,"퇴근시간 자동차로는 당연히 차가 막히는데 평가에는 늦었다고 뭐라고 하고,차가 막히는 시간데 라서 거절해도 평가는 하락되고 뭘 어쩌라는 건지? 라이더가 없어서 그런건지? 음식이 미리 나와서 그런건지? 자동차로 운행 하는데 음식이 식었다? 말도 안되는 평점 입니다. 그리고, 그날 그날 내가 하고싶은 지역만 선택 할수있는 기능이 있으면 좋겠네요."
20210304,별표 5개 만점에 2개를 받았습니다.,90,음식이 안나와있는데 거짓으로 되있는거 참 별롭니다 그래서 다되는데로 갖다주어도 늦었으니 평점 깎이는거 매우 별롭니다. 이외에도 모든건 배달 기사가 뒤집어씁니다ㅋ 이정도 평점이 낮으면 관리자가 리뷰댓글도 한번 달법도한데 그런것도없네 걍 방관하는구나. 뭐같으면 니가 안하면됨 마인드야? 이런데 무슨 관리를하겠다고 손절ㅋ
20210409,별표 5개 만점에 1개를 받았습니다.,55,가입은 시켜놓고 로그인하려하면 없는 번호라고 나옴 ㅡㅡ 고객센터 전화해서 로그인 오류난다고 하니 기다리라고만ㅋㅋ 본인들도 모른다는식으로만 얘기. 막무간에 기다리라고만함ㅋㅋ 인증번호 기다리는데 3분 × 3일 동안 20번..인증 번호 한번이 안와서 고객센터 연락. 담당자 일처리하기 싫은듯. 리뷰적고 앱 삭제 할꺼임.
20210319,별표 5개 만점에 3개를 받았습니다.,146,일단 지역 대행업체들이 배달불가 지역을 쿠팡이츠는 직선 거리로 요금을 책정하는데 직선거리가 아닌 실제 네비 거리로 요금 수정해줬으면 좋겠습니다. 특수지역 (시외각) 은 기본 할증을 꼭 해주세요. 쿠팡이츠는 똥콜(기사들이 기피하는지역) 천지 인데 거기에 맞는 요금을 주셨으면 합니다. 그리고 기사가 지정한 지역 만 콜을 주셨으면 좋겠습니다. 자꾸 다른 지역 으로 보내는데 자기앞마당에서 놀아야지 길도 전혀 모르는 다른 시(지역)로 보내는건 아닌듯 싶습니다.
20210807,별표 5개 만점에 1개를 받았습니다.,3,배차를너무 이상하게줘서 배달대행하는게 낫다
20210306,별표 5개 만점에 1개를 받았습니다.,179,"대치동 은마아파트 인간들은 시켜먹지말아라. 주차권을 경비실에서 받아야간다던데, 경비가 배달차량은 들어오면 안된다하더라. 주차권 안받아가면 주차비는 내야하는데 말이다. 이런건 쿠팡측에서 이 아파트는 차량 배차 불가로 지정해서 관리해야하는거 아니냐. 단지 내부 길은 엄청 복잡하기도 하고, 이래저래 이 아파트에서 한건 배달하는데 1시간 걸렸다. 자차이용하시는분들, 은마아파트는 거절하세요. 진짜 짜증남."
20210511,별표 5개 만점에 1개를 받았습니다.,125,픽업시작 관악구 신림동. 콜 받고 가다 보면 신림동에서 콜 받고 구로에서 픽업 하고 배송지는 영등포. 몇번 하다 보면 광명시. 또는 강서구. 귀가 하는데 1시간. 자차로 하는데요. 하루 20건 해도 10만원 안돼고 주유 금액 3만원. 픽업 하러 가면 주차 불가. 어찌 가보면 10분 가다리라는 업소사장님. 내차는 어쩔 ? 가끔 주차요금도 내고 과태료도 내고 심하면 20분 대기. 매장 도착하면 주문이 안들어 왔다고 쌩~~~.마트나 백화점에서 주문 받으면 픽업만 심하면 30분 아파트 도착 하면 입주자 전용 출입구라 진입 불가 돌아돌아 입구 찾아 들어가면 호수 누르고 고객 문 않열어줌 전화 않받음.산동내 차도 못지나갈 길에서 1킬로 남겨 놓고 공사중....차 새울때도 없고 미침니다. 취지는 좋은데 내가 사는 지역이면 수 많은 변수가 적응 가능 하겠지만 신림동 사는 사람이 광명시에 가서 샛길을 어찌 알고 수 많은 변수를?참 쉽지 않아요. 잘 생각하세요.
20210304,별표 5개 만점에 1개를 받았습니다.,37,"유상보험 가입하고 배민 갈아타세요. 그리고 쿠팡 비올때만하세요. 전 1월에 갈아타고 피크시간만 꿀빨했는데 이젠 배민보다 좋은점이 안보입니다. 2500원? 3킬로가 5킬로보다 가격이 더 높네요? 제정신임?거리가 멀어질수록 할증이 낮아지는 매직ㅋㅋ 건당 6,7천원 슬로건 어디갔나요? 건당 4천원이 지금 현실인데요ㅋㅋㅋㅋ 도보, 자전거 친구들 챙겨서 2킬로 미만만 배달하세요.그분들 가방도없이 그냥 봉투째 들고다니는거 알까몰라 한겨울에ㅋㅋㅋ 그리고 유동적 최대1만 거리할증?ㅋㅋㅋ 오늘9킬로 10킬로 여러건이 왔지만 거리가 길면 길수록 후려치는 금액이 다 커지던데요? 장거리 이득을 준다고요?"
20210623,별표 5개 만점에 1개를 받았습니다.,4,업데이트를 하던가 상점에서 조리시간 누르면 그거에 맞춰서 배정이되게 설정을 못하나? 상점 가보면 20분 15분 기다려 한다고 하면 앉아서 시간버리는데
20210404,별표 5개 만점에 2개를 받았습니다.,32,배달단가가 영... 프로모션하고 빠질분이나 피크타임때 깔짝하시는분만 추천합니다. 첨에 피크타임때 해봐서 단가 개높네 생각했는데 최저가 2500이라 11-1시 6시에서 8시 이후엔 걍 최저보다 못해요(지역차이 있음) 이거때매 전동퀵보드 생각했는데 걍 거기에 쓸빠엔 피크타임에 자차로 3-4탕 뛰는게 맘편합니다.
20210320,별표 5개 만점에 1개를 받았습니다.,27,서울 동작구 기준 오전 피크시간 배달건수 최대4건 오후 피크시간 배달건수 최대2건(교통량) 오토바이기준 최대9km~최소3km 쫙쫙 찢어놓는.배차 점점 힘듬 배달비 인하로 더더욱 힘듬 요즘 휘발유가격 천정부지로 리터당 1600원까지 올라가는 마당에 배달비 인하 는 정말 생각없는 정책 점점점 배달기사들 낙오할듯!! 그리고 알바하시는분들도 직장인예로 들면 피크시간대가 점심시간!퇴근시간인데 ㅋㅋ 알바가 가능한건지 ㅋㅋ그리고 그시간대는 러시아워에 걸려서 차나 오토바이나 다 힘든시간입니다..정체정체정체 이럴진데 시간당 2콜도 힘들어요 ㅋㅋ게르만민족으로 넘어가서 그런가 전혀 한국도로사정을 개의치않고 하는 정책!!상장도 했으니 그동안 투자한거 뽑을 생각인지 조.만.간. 아주아주~~ 큰 이슈가 나올듯 합니다.
20210621,별표 5개 만점에 4개를 받았습니다.,,배달 시작지에서 너무 멀리보내는거빼면 좋아요
20210421,별표 5개 만점에 2개를 받았습니다.,159,1.0.68 업데이트 후 글씨가 너무 작아졌네요. 잘 보이지 않으니 글씨를 좀더 크게 해주세요. 제발.. 차량 혹은 스쿠터 진행 방향으로 지도가 자동 회전해 주면 좋겠습니다. 현재 지도는 사용자가 돌리지 안으면 어느 방향으로 가는지 쉽게 구별이 안됩니다. 다른 네비처럼 북쪽 고정이 아니라 진행 방향을 위쪽으로 해서 자동 회전되도록 해주세요.
20210503,별표 5개 만점에 1개를 받았습니다.,76,앱 운영하시는 분들은 직접 필드에서 한번이라도 뛰어보시고 하는건가요? 1.지켜지지도 않는 기본금액에 2.네비는 엉뚱하게 가르쳐주고 3.불편사항 남기려고 해도 캡쳐도 안되게 해놓고 4.메뉴랑 수량 확인 안되서 배달함 적재 못하는 경우는 생각도 안했는지 거절하면 나만 패널티 받고 5.지켜지지도 않는 희망지역에 6.프로모션 입금은 수입에 표시도 안되고 7. 3.3% 세금은 제대로 내역도 안나오고 8.업데이트 이후로 수락거절 한번만 해도 콜이 안잡힘.껐다켰다 반복 몇번 해야 잡힐정도 9.가게에서 늦어진 시간을 라이더가 피해보는 시스템 10.수시로 맛탱이 가버리는 서버 시스템 말고도 문제 엄청 많은데 생각이 안나서 여기까지만 적습니다. 인생 똑바로 사세요. 라이더들도 오토바이 내려오는 순간 고객입니다.
20210406,별표 5개 만점에 1개를 받았습니다.,148,"실제배달은 4번했는데 스마트폰에는 3번뿐이 등록이 안됐어요.벌써 두번째입니다.,..그래서 폰에 등록된 배달횟수 스샷찍어 메일 보냈읍니다.. .열심히 할려는 마음 힘좀빼지 마세요,이런일 격으면 정말 힘빠져 의욕상실입니다.. 물론 노임갈취 할려는 의도는 없는줄 알고 있지만 .조금 귀찮더라도 앞으로 스샷찍어서 증거로 남기겠읍니다,...그리고 지도상에 가는방향쪽으로 화살표좀 했음합니다,초행길은 화살표 표시가 없으니까 어느방향으로 가는줄 모르고 헤맬때가 많아요."
20210411,별표 5개 만점에 1개를 받았습니다.,123,일단 지도를 악의적으로 축약축소시켜서 콜을 받을때 거리가 그리 멀지않아보이게 하는 꼼수부터 콜은 점점 원하는곳에서 멀어지게끔 되어있는데 원하지않는 지역에서 빠져나와도 지도에 있는 gps의 이개같튼 망할 검은점이 이동하지않습니다. 그래서 의도치않은 지역에서 계속 콜을 받게 만드는데 어플 편의성 업데이트하면서 이런 꼼수나 업데이트 하는건가요? 쿠팡수준 알만하네요/ 어플 백그라운드에서 제거하고 다시켜면 그때서야 제위치를 가리킵니다 쿠리어분들 참고하세요
20210430,별표 5개 만점에 1개를 받았습니다.,117,왜이렇게까지 눈가리고 아옹 하는건지.? 기사들은 당신들 소모품이요? 30분기다렸는데 닭이 아직 안들어갔데? 취소하고 나오는데 또 배정줘 ? 그럼 한시간 기다려? 무슨 대기업 시스템이 이래? 그래놓고 기사보고 평점다 깍이라고? 평점을 없애던가 ? 갑질 진짜 토나오네
20210415,별표 5개 만점에 2개를 받았습니다.,47,배달 파트너에 대한 평가만 있는데 배달파트너도 매장에대한 평가가 있으면 좋겠네요 음식조리완료해서 가면 5준 10분 상습적으로 기다리게하고 마스크안쓰고 일하는 가게도 많고 불친절한 가게 너무 많네요 서로 돕는관계인데 뭔가 을이된 기분이 들고 치타배달하려고 조리 안됬는데 조리완료 눌러서 시간이 돈인 파트너들 시간뺐는 곳이 많습니다 매장에 대한 평가도 있었으면 좋겠네요 또 직선거리로 측정해소 배달료 주는데 내비치면 5키로 8키로 나와서 돌아서 가야하는데도 많습니다. 며칠전엔 가게까지 가는데 2키로 배달지까지 8.4키로.... 배달료는 어이없는 금액.. .늦은시간이라 아무도 안가고 제꼈는지...아무도 안갈 법한 곳이 더군요. 도로를 뚫고 갈수 있는 것도 아니고...
20210308,별표 5개 만점에 1개를 받았습니다.,27,"할려면 하고 안할려면 말아라 하는방식 진짜짜증나네요. 일관성이라고 눈꼽만큼도 없고, 업체가 잘못알고 있는것일수도 있지만 1개의 배달을 강제배차하는 시스템인데 어떻게 엮어서 보낸다는 얘기가 나온걸까요? 나만 모르는 무언가 있는건가 ㅎ"
20210513,별표 5개 만점에 1개를 받았습니다.,41,앱 실행시키면 업데이트하라고 안내문뜨는데 확인 누르면 자동으로 구글플레이스토어로 연결되어 쿠팡이츠배달파트너 앱 설치화면이 나타납니다. 근데!!!!!!! 업데이트 버튼은 안나타나고 제거버튼과 열기버튼만 있는데 데체 어떡하라는건지요? 업뎃안되니 배달도 못하네요!
20210304,별표 5개 만점에 2개를 받았습니다.,61,"최근(3월2일)에 배달료 각1,000원 내리고, 거리 할증도 떨어짐. 자차로 할 경우 유류비도 안 나옴. 참고하시어 다른 배달 찾아 보시는 것이 좋을 것 같습니다. 유류와 물가는 계속 올라가는데 배달파트너의 배달비를 깍는 것이 합당한지, 쿠팡이츠 배달하지 맙시다. 미국 증시까지 상장한다는 기업이 배달파트너의 코묻은 배달비 마저 빼앗아 가는 것 같네요. 참 어이 없네요."
20210309,별표 5개 만점에 1개를 받았습니다.,145,스페셜 피크타임 이벤트로 기사 많이 온라인하게 만들고 단가 안올르게하는거좀 하지맙시다. 피크시간 강남한복판 4000이하가 말이됩니까. 어제 하루 낮 피크 한시간동안 거절 해보앗습니다 콜이 100개넘게 들어오더군요. 그런데도 4000원이란게 말이 안되고 이벤트비용 만원씩 뿌려도 배달비 안오르는게 훨신 비용절감되니까 꼼수 쓰는거 왠만한기사 다알고있습니다. 마지못해 일한다고 하는게 맞는거같습니다. 쿠팡이츠 손절각입니다. 모기도 아니고 피좀 그만 빨아 먹으세요.
20210302,별표 5개 만점에 5개를 받았습니다.,11,공현번호 적는 기능을 넣어주세요 벨×문앞사진은?뭐야!!!! 결국 역따맞을까봐 벨은 못누르고 전화 해야데잖아요!!! 플렉스어플처럼 방향나침판기능 좀 넣어주시유~오류가 있긴해도 그기능이 근처에서 유용한데 없어서 가까이 와서 헤메요
20210607,별표 5개 만점에 1개를 받았습니다.,3,"비오는저녁 관악에있어 주문대기함 관악5000원,동작2500원 영등포2500원,구로2500원 금천2500원,광명2500원 콜 전부 관악만 빼고 줌,거절하니 일주일정지 참나..."
20210623,별표 5개 만점에 5개를 받았습니다.,6,제가 쿠팡배달하다보니괜찮고 자전거로 하니까 편하고 제가못한배달뜨면거절도 잇어서하는게편해요 ㅋㅋㅋ
20210518,별표 5개 만점에 5개를 받았습니다.,21,추가로 업데이트 되면 좋을 내용!! 1.프랜차이즈 식당은 가까운곳으로 자동 주문가도록 시스템변경 요망. 예를들어 굽네치킨이 1km에도 있고 10km떨어진 곳에 있을때 소비자들은 10km 떨어진곳에서 구매하는 경우가 있더라구요.. 사실 이렇게되면 배달원도 한건 배달하는데 시간이 오래걸리게 되고... 소비자는 배달비를 추가 부담하게 되듯이... 딱히 이점이 없어 보이는데.. 수정되면 좋을 듯합니다. 2. 퇴근길 마지막 한건 배정 요청! 자동차 배달을 하면 여기저기 저 멀리 이상한 곳으로 보내시던데... 최소한 마지막 배달은 집 방향 혹은 집 근처 동네로 콜을 받아 배달 완료 후 집으로 귀가 할 수 있는 시스템이 있으면.. 좋을거 같습니다.. 그럼 여기저기로 막 보내도 마지막 건은 집 방향이니 조금 안심 될 거 같기도 하구요...
20210622,별표 5개 만점에 1개를 받았습니다.,5,"가입 7일 배달 10건 프로모션으로 허위, 과장 광고로 꼬신다음에 이제와서 오류였다 돈 못준다 .. 중국도 이런식으로 비인도적인 사기는 안칠것같은데 진짜 양아치시네요"
20210518,별표 5개 만점에 1개를 받았습니다.,103,1)배차받고 네비누르면 반응없을때가 많음 ㅠㅠ 2)배차받고 네비켜고출발했는데도 배차받으란신호가 울림 엄청 짜증남 ㅠㅠ 3)고객한테 음식전달끝나면 모든 기록이사라짐ㅠㅠ 다른 대행업체는기록이 남거든ㅠㅠ 4)늣게배달되여음식이 식어서 배달되여 고객이 환불하면 라이더가 모두 뒤집어씀ㅠㅠ 5) 배달비용 사고 모든것 라이더 목 ㅠㅠ 6) 기본배달거리가 3~5키로)멀때는11키로왕복~15키로갈때도있음 (집으로돌아올때는 30키로넘게걸일때도있음) 7) 가게에서 음식도안만들고 만들었다고 기다릴때가 진짜많음 ~엄청짜증남 ㅠㅠ꼭~개선이필요함 ㅠㅠ 8)가끔가다가 네비가 실성 할때가많음 그럴때면 바쁜 와중에 개고생함ㅠㅠ 9)고객평점은 라이더들 학살 행위와같음 이런시스템으로인해서 라이더들이 생명을무름쓰고 신호위반하면서 고속주행함 ㅠㅠ 10) 쿠팡도이젠 끝나는걸가 기본료가2500으로팍줄였음ㅠㅠ 쿠팡의 제일매리트는배달 료인데 ㅠㅠ ㅋ팡은 쓰러기어플 앱을꺼도 픽업하고 울림 ㅠㅠㅠ 개선할의지도없구 ㅠㅠㅠ
20210320,별표 5개 만점에 1개를 받았습니다.,36,배차시 픽업지와 배달지가 화면안에 안보여져요 예상금액란에 가려서안보이기도하고 내위치보다 거리가먼곳은지도상에 아예나오질않아요 지도가줄어들면서 픽업지랑배달지중심으로나오게하던지 아니면 배차수락전 지도움직일수있게 해줘야 픽업지랑배달지확인할수있을꺼같은데 또다른 리뷰는 아이폰은 되는데 안드로이드는안된다는분도있고 픽업지배달지 한눈에볼수있게 표기되는건 기본이라고생각하는데 빠른 개선부탁드립니다
20210312,별표 5개 만점에 2개를 받았습니다.,116,의미없는직선거리 내비거리로바꿔주세요 직선거리5km 실제로가보면 절대가까운거리아니에요 1:1배차 시스템이 아닌 1:1 선택으로 바꿔주세요 기피지역은 할증 더 붙여주세요 한참 배달많은시간에 목적지도 모르고 외진곳 배차해주면 빈차로 나와야하고 피크 시간 다 날리고 그에비해 돈은적고 졸라 짜증나요 어차피 이글읽지도 않겠지만...배달 해보니 매장사장님들 한숨소리 한두번 듣는것도아니고 졸라 먼곳 배차해주는것 보니 기사도 없는것같은데 제발 이런글 귀기울이고 개선 좀 해서 매장사장님들 기사님들 알바님들 고객님들 그리고 쿠팡이츠 관계자님들 서로 윈윈했으면 하네요..제발..에휴~
20210308,별표 5개 만점에 1개를 받았습니다.,21,"기존에 배달접수 금액과 배달완료 후 찍힌 금액이 달라 확인 요청했는데, 확인이 불가하다하고, 그럴 때는 금액을 캡쳐해서 자료 제출 하라는데 갤럭시폰은 캡쳐가 안되네요."
20210419,별표 5개 만점에 5개를 받았습니다.,148,제발 부탁드립니다 조리는 중간정도 했을때 콜을 눌러주세요 지금 30분째 기다리고 있네요.. 웃으시면서 느긋하게 음식하시는데 저희는 시간 다버리는거잖아요 30분이면 하나하고 다음배차 받을시간인데.. 이건 사장님들께 배포해주세요 제발요~
20210522,별표 5개 만점에 1개를 받았습니다.,3,실수로 탈퇴처리 되어 다시 가입하려고 하니 삭제된계정입니다 관리자에게 문의하세요만 계속 뜨네요 고객센터에 문의했더니 시간 지나면 가입댄다고 하든데 지금까지안되는건 왜그런가요?? 재가입이 안되는건가요????
20210330,별표 5개 만점에 1개를 받았습니다.,29,쿠팡이츠.. 생각 잘하셔야 할듯. 지금 코로나로 인해 불만이 많아도 어쩔수 없이 일하시는 쿠리어분들 많으신데~ 코로나 어찌 좀 풀리고 그분들 본업에 복귀하게 되면 어찌할건지? 쿠리어들 많이 빠질텐데~ 또 단가 올리시나요? 제발 쿠리어분들의 불만을 생각하셔야할듯. 나는 쿠팡이츠안하고 있다가 나중에 단가 오르면 좀 생각좀해볼께요~ 현재의 운영방식 많이 생각하세요~
20210302,별표 5개 만점에 5개를 받았습니다.,18,이거 하나는 수정 해야함~~ 서울 주변 신도시 아파트 단지 외곽 동떨어진 지역은 거리할증 더 받아야 할듯요~~ 하남시 감이동 포엠포레 아파트 단지 같은곳... 주변에 논밭?? 서울 강동 송파에서 배달 출발하면~~ 외곽순환도로 서하남 IC 지나야하고 지옥의 교통체증 ㅡ ㅡ^ 게다가 주변에 암무것도 없어서 다시 나올때까지 콜 없고 .... 허허벌판 논밭때기 중앙에 아파트 단지 떡하니 세워져 있음 1시간 그냥 날라감 ㅡ.ㅡa 진짜 가기 싫은곳임
20210326,별표 5개 만점에 1개를 받았습니다.,35,이벤트는 평상시보다 더 낫게해주는게 이벤트아닌가요? 이건 쿠팡을위한이벤트에 재미가 들린건지 배송비 기본은 더 떨어뜨려놓은데다 이벤트한답시고 더 오르지않게 붙박이 단가가 누구를 위한 이벤트인지 묻고싶다. 말로는 상생이고 고생하시는 라이더 굽은 허리에 빨때꼽고 매일 이벤트라고 떠는드는 쿠팡이 불쌍해서 한줄 남긴다. 그리고 라이더를 평가하려하는 못된 습성도 버려라. 앞으로 평가는 라이더들이 쿠팡을 평가한다&새로운 라이더 끌여들이려 하는 이벤트도 지금의 라이더들은 낮은 단가로 쫒아내고 새로운 라이더로 채우겠다는 생각인가본데 바닥이 없는 깨진독에 물채우기 바닥이 들어날수 있음을 명심하시길바래요 저는 쿠팡 안해도 먹고 살만해서 이런글을 쓰는게 아니라 위험하게 오토바이타고 다니며 일하는 사람에게 최소한의 시급은 보상해줘야지요 한시간에 2500원짜리 3개 배달해서 7500원 벌어서 기름값넣고 제시간에 밥도 목먹고 배달하는 안쓰러운 사람들 점심값은 보상해줘야 회사를 운영하는 리더 아닐
20210319,별표 5개 만점에 4개를 받았습니다.,29,"배송처 주소가 실제와 상이한경우: 아파트나 오피스텔의 경우 ""방문객 출입문""과 ""입주민 전용출입문""이 있는데 대부분 ""입주민 전용츨입문"" 주소로 되있어 현장에서 많은 어려움을 겪고 있습니다..."
20210510,별표 5개 만점에 1개를 받았습니다.,87,콜 들어왔을때 후뢰시 좀 반짝이지않게ㅜ해주세요. 후뢰시 반짝이니깐 주변사람들이 쳐다보면서 이상한 사람 취급하는 눈빛을 줍니다. 설정에서 선택할수있게 해주시던가 다음 패치때는 부탁드립니다. 후뢰시 너무 반짝이니깐 오해를 불러 일으키게되요 ㅠㅠ
20210324,별표 5개 만점에 1개를 받았습니다.,36,"여기 상담사 한시간 통화해서 컴플레인해도 그때뿐이고, 피드백 전혀 없음 . 그냥 배달료 돈 포기했음 . 전화도 이리해라 저리해라하고.. 이런씩 운영은 전혀 프로답지 않네요 그냥 배달기사를 물로보는것 밖에 안됩니다 요즘 접음 안함 !"
20210602,별표 5개 만점에 1개를 받았습니다.,4,자동차로 하면 적자나오네요 1시간에1개 배정
20210310,별표 5개 만점에 1개를 받았습니다.,57,배달 거절 시 평점으로 인한 불이익이 있다고 팝업을 발생 시키면서 조리시간 표기를 안 해주는거죠? 1픽이면 그만큼 시간을 낭비하지 않도록 배달 파트너에게 정보를 적절히 제공해야 맞는게 아닐까요? gps 안 꺼지는 문제도 좀 빨리 해결을 해주세요.
20210513,별표 5개 만점에 3개를 받았습니다.,62,콜 수령시 지도조작 가능하게 해주세요.그래야 위치를 확인후에 더욱더 효율적인 빠른 배달단수가 될수 있고 배달원에게도 좋은 타입으로 업무에 임할수 있습니다.다른건 몰라도 이부분은 배차사항 요건중 기본적인 메뉴얼에 필요하다고 생각합니다.이부분이 수정이 안된다면 많은 배달원분들이 저를 비롯해 오래 못할뿐 아니라 쿠팡이츠에 대한 이미지 하락 및 평가부분이 하락하게 될것같으며 배달원들도 또하나의 고객이라는 점입니다.이런 리뷰부분을 잘 참고 하여 더욱더 번창하는 회사가 되었으면 좋겠습니다.
20210410,별표 5개 만점에 3개를 받았습니다.,30,1. 자전거 언덕은 피해줘야하는거 아닌가요? 수락했더니 픽업지 / 배달지 언덕 자전거 3km멀어여 언덕은 개힘 2. 대각선/직선으로 나타나지 말고 네비게이션 길안내 되게해주에요. 무심결에 직진인줄알고 갔다가 골목에서 해맷습니다. 골목이 아니라 큰길로 따라갔어야했어요. 특히 아파트단지는 분리되서 뱅글뱅글 돌아야는데 한참찾았어요. 직선만보고 따라간 제탓이지만... 초심자들은 당황스럽겠습니다. 모르는 지역이라 거절했어야했는데.. 진정하고 다시 카카오맵으로 위치따보니 큰길 로 갔으면 엄청 돌았네오 ㅠㅡㅠ *고객센터로 문의하니 픽업완료. 배달지 확인되면 카카오네비(맵x) & 티맵 자동 연동이 된다고하네요.. 양쪽 어플 최신버전 필히 확인하고. 연동안되면 주소복사해야한다네요.ㅠㅡㅠ ☆☆ 왜 계속4키로 이상거리만 배차되냐고요 * 고객센타문의하니 규정있긴한데 거리 도보/자전거 각 알려줄수없데요. 말입니까? ** 배민은 자전거 2키로기준인데 쿠팡잇츠 자전거배달은 아닌듯합니다. 다리후들
20210505,별표 5개 만점에 2개를 받았습니다.,19,다른건 다 괜찮은데요.. 수락율이 자꾸 내려갑니다. 거절한적이 없는데 꾸준히 내려가는 수락율.. 뭐가 문제인지 모르겠는데 왜 제가 이런걸로 압박감을 느껴야 할까요? 초반에 두번 콜못받은거 빼고 콜안받은적 한번도 없어요. 해결을 해주세요..
20210628,별표 5개 만점에 1개를 받았습니다.,4,"그냥쓰레기 새리들임 8,9킬로를 개똥값에주고 단가쎈구역으로꾸역꾸역오면 단가낮은지역콜줌ㅡㅡ"
20210504,별표 5개 만점에 1개를 받았습니다.,133,"""벨x 문앞"" 1층 공동현관 비번 기재없이 저렇게 요구하면. 경비실 호출해서 문열어달라 해야되는데.. 안열어주는 아파트는.. 세대호출 해야되는데.. 지들이 공동현관 비번 알려주지도 않고... 벨 누르지 말랬는데 호출했다고 역따봉... 개선좀 해라...역따봉 꼴배기싫다. 요즘 배민 온라인 시간이 더 길다.. 그래도 배민은 라이더 입장에서 모든걸 대응해준다. 쿠팡과 비교할게 안된네.."
20210514,별표 5개 만점에 3개를 받았습니다.,43,2달정도 오토바이로 했습니다 문제점과건의사항 1. 비슷하게 느낄실텐데 나만겁나멀리보냄.. 100%로수락하는데요(하루2번이상거절하면 그날배차주지말고 일주일10번이상이면 다음주 배차안주면안되나요?)대행이랑 골라가면서 하는사람많음 폰2개나(배달통에 음식많은데 쿠팡또가지고감ㅋㅋ) 2. 전부사진촬영은 불편해요 다른시스템이필요 3. 네비작동시 출발건물이 오른쪽에있으면 안되나요 굳이 한바퀴돌고 나올때많음 살며시돌려 나오면되는데 4. 매장도 패널티좀주세요 간판도다르고 아예없고 주소도다르게하고 전화하면 미한하단 말한마디없고 할말은많지만 다음에또하겠음(마지막으로 수락률 완료율 평점좋은쿠리어한테 쿠팡이츠 탑박스나배달통 지원해주면좋겠음 아님 저렴하 게 팔아도좋음)
20210320,별표 5개 만점에 1개를 받았습니다.,57,별하나도 아까운 앱 배달기사는 무슨 비행기타고 배달하는줄아나 직선거리로 배달비측정하고 네비도 엉뚱한 위치로안내하는곳이 다반사에 업장주인도 30분잡았다고 기다리라하고 이게 무슨 치타배달인지? 매장에서 주문한 음식 들고 배송가는중인데 전화해서 주문 취소됐다고 다시 매장으로 다시 가져다주라고 하질않나 고객센터 전화해서 항의했더니 배달비 받을수있도록 노력해보겠다는 개소리나 해되고 차가 물 넣고가는줄아나 이런 쓰레기같은 쿠팡주가 5만원 가치가될까 싶네
